content,word_count
muswada marekebisho sheria vyama siasa mwaka umesomwa pili bungeni vyama siasa vinavyopata ruzuku serikali vikitakiwa akaunti maalumu benki matumizi fedha hizo ambazo vyama vitakavyoshindwa kuzisimamia vitafutiwaaidha muswada ambao uliwasha moto nje bunge umempa nguvu mdhibiti mkaguzi mkuu hesabu serikali cag kufanya ukaguzi maalumu mapato matumizi fedha vyama siasaakiwasilisha muswada jana bungeni waziri nchi ofisi waziri mkuu sera bunge kazi vijana ajira wenye ulemavu jenista mhagama lengo akaunti maalumu ruzuku kuhakikisha fedha ruzuku zinatumika malengo yaliyokusudiwa sheria “lengo kuhakikisha chama siasa kinachopata ruzuku hakichanganyi mapato matumizi fedha ruzuku fedha vyanzo vingine” jenistaalisema kifungu muswada kinakusudia kurekebisha kifungu sheria vyama siasa kumpa msajili mamlaka kusitisha ruzuku chama siasa kinachoshindwa kusimamia matumizi fedha hizo lengo kulinda fedha umma zisitumike vibaya kifungu hicho kinataka kumpa msajili mamlaka kumuomba cag kufanya ukaguzi maalumu mapato matumizi chama siasa kumwezesha msajili kubaini upungufu uliopo mapato matumizi chama siasaalisema kifungu muswada kinakusudia kuweka kifungu kipya c sheria vyama siasa kuvitaka vyama kutoa tamko mapato matumizi chama siasa jenista kifungu muswada kinakusudia kurekebisha kifungu sheria vyama siasa kujumuisha vyanzo mapato chama siasa nchi vyanzo mapato vinavyopaswa kuwekwa wazi msajili lengo nikuwezesha msajili kuratibu vyema mapato matumizi vyama siasa“lengo kuvitaka vyama siasa kuteua afisa msuhuli atakayesimamia mali chama lengo kuwezesha chama siasa mtu anayewajibika mapato matumizi chama kudhibiti mfumo uwajibikaji utunzaji mali taasisi” kifungu muswada kinakusudia kufuta kuweka kifungu kipya a sheria kuweka sharti mwaka fedha chama unapaswa sawa mwaka serikali kukitaka chama kuwasilisha taarifa hesabu cag ukaguzi kutoa taarifa hesabu zilizokaguliwa msajilialisema kifungu muswada kinakusudia kuongeza vifungu vipya c d e sheria ambapo kifungu e kinaweka katazo chama siasa kuanzisha kikundi ulinzi usalama kuendesha mafunzo kutumia nguvu silaha aina yoyote wanachama mtu yeyote “kifungu muswada kinaongeza sehemu mpya iia kifungu a b c ambapo sehemu iia inahusika uundwaji vyama siasa ambapo kifungu b kinaweka sifa mtu anayeomba kusajili awe raia kifungu c kinataka mwanachama awe raia kinakataza raia nje kushiriki kufanya uamuzi chama” alifafanua waziri,316
waziri kilimo japhet hasunga amewataka watanzania kuwekeza lishe kwani uzalishaji chakula hakuna sababu kuwepo udumavu utapiamlohasunga hayo mjini jana akifungua warsha wadau kilimo hifadhialisema wazalishaji mazao ambayo yamekuwa yakiuzwa nje nchi haitakiwi wananchi wenye udumavu mwili akili“hatutakiwi udumavu mwili akili utapiamlo magonjwa mengi sababu hawali vizuri lazima kuwekeza lishe badala kusubiri ugonjwa utibiwe magonjwa mengi yanatokana dawa tunazotumia” alisemaalisema jitihada zimefanyika kuongeza uzalishaji kilimo“lazima tuunganishe mnyororo kuongeza thamani mazao tunayozalisha ifike mahali udongo wetu tuupime tunataka kujua mkoa ardhi ikoje virutubisho vipi vinakosekana mbolea iendane udongo aina fulani” alisemapia juhudi zimefanyika kuendeleza kilimo kushirikiana serikali maendeleo wakulima taifa ujumlaalisema mwelekeo kufikia uchumi viwanda kukuza uzalishaji wenye tija jitihada hizo zinaendana sera kilimo mwaka programu kuendeleza sekta kilimo awamu pilisera programu hizo zinahimiza usimamizi endelevu matumizi bora maji ardhi kuongeza tija faida uzalishaji biashara kuongeza thamani mazao kuiwezesha sekta uratibu ufuatiliaji tathiminiaidha mwingine jitihada kuongeza uzalishaji zinakuwa mafanikio madogo kutokana kutotumia teknolojia sahihi zinazoendana mahitaji wakatimwenyekiti kamati kudumu bunge kilimo mahamoud mgimwa amesema asilimia watanzania wameajiriwa kilimo mchango sekta vyema wakulima wabadilike kuingia kilimo hifadhi“ili nchi iweze kuendelea lazima kuwekeza eneo hilo miaka nyuma serikali ilitenga asilimia bajeti eneo utafiti fedha nyingi zinatakiwa kuwekeza utafiti kilimo kiwe tija asilimia mbegu hazitokani utafiti dhana kilimo hifadhi lazima serikali iongeze fedha utafiti” alisemameneja kilimo hifadhi hamis dulla wamekuwa wakihamasisha kilimo hifadhi kilimo chenye tija,221
polisi mkoani manyara inawasaka wafungwa wawili waliotoroka wakiwa ulinzi polisi wakiwa wanasimamiwa kufanya kazi shughuli ujenzi nyumba polisi unaoendelea wilayani babatikamanda polisi mkoa augustino senga alithibitisha kutoroka wafungwa hao aprili mwaka saa alasiri maeneo bagara kata bagara tarafa babati wilayani humo kamanda senga wafungwa hao wenye namba lekitambi kambuu gereza babati mwenzake namba abirikaa sokoine walitoroka ulinzi polisialisema msako mkali unaendelea ufuatiliaji kuwabaini kuwakamata wafungwa hao waliotoroka tukio jingine lililotokea aprili mwaka saa mchana kijiji magara kata magara tarafa mbugwe wilaya babati mwanamke mkulima mkazi kijiji hicho regina manday aliuawa kupigwa ngwala kuangukia kisogokwa mujibu senga mtuhumiwa claudi swedi maarufu jina claud safari mkulima mkazi kijiji moya amekamatwa kufikishwa vyombo sheria upelelezi kukamilika kamanda senga manday alikwenda kulala kambini akiwa mfanyakazi kibarua shamba rift wall plantation inayomilikiwa riwa ganji lililoko magara ambako akiwa anapita maeneo korongoni mtoni ndipo alipopigwa ngwala kuangukia kisogo kufamwili marehemu umekabidhiwa ndugu ajili maziko uchunguzi kitabibu aidha alielezea mafanikio misako doria mbalimbali zinazoendelea imeliwezesha jeshi hilo kukamata dawa kulevya aina bangi misokoto kete maeneo mbalimbali mkoani humokatika geti ukuta kuingia machimbo madini tanzanite yaliyopo kata mirerani wilayani simanjiro polisi kushirikiana vyombo vingine ulinzi usalama upekuzi kawaida siku walimkamata jacob ngoti mfanyabiashara akiwa misokoto sawa uzito kilo “mtuhumiwa alitumia mbinu kuweka misokoto begi nguo mgongoni asiweze kugundulika kirahisi chanzo tukio kujipatia kipato wachimbaji ukuta kuwauzia dawa kulevya kitendo ambacho hakitavumilika” kamanda senga,225
katibu mkuu chama mapinduzi ccm dk bashiru ally amemlipua mbunge same magharibi dk david mathayo amekuwa haonekani jimbo hilo kushindwa kuwahudumia wananchi kuwaonya wabunge chama hicho wenye tabia majina hayatapitishwa uteuzi kuwania majimbo hayo uchaguzi mkuu mwakanidk bashiru ametaja majukumu ambayo mbunge huyo ameshindwa kuyatekeleza kutofanya ziara mikutano kutatua kero wananchi jimbo lake mujibu katibu mkuu huyo ccm ukifika kuchukua fomu kugombea ubunge kupitia chama hicho hatasita kumtosa kutokana kushindwa kuwahudumia ipasavyo wananchi waliomchagua dk bashiru alitoa kauli jana majumuisho ziara wilayani same mkoani kilimanjaro ambapo alikutana viongozi ccm ngazi zote mkutano uliofanyika ukumbi mikutano halmashauri wilaya sameaidha aliwaonya wabunge ccm wasioenda majimboni mwao kuitisha mikutano wananchi kutatua kero zao hawatapitishwa chama hicho kuwania nafasi “wakati ukifika tutatandika mkeka kuangalia ulifanya mikutano mingapi ulifanya ziara ngapi umetatua kero ngapi umetekeleza kiasi gani ahadi zako ulizoahidi wananchi jimbo lako kipindi miaka mitano tusije tukalaumiana”“wako watanzania wengi wanaoweza kufanya kazi hizo uongozi ifike mtu asiyekuwa uwezo utashi wala tayari kutumikia umma asipewe nafasi yoyote kuongoza” dk bashiru wananchi walitipatia ccm ridhaa kuongoza nchi haiwezi kukubali kuadhibiwa umma kutokana wachache wanaolalamikiwa kushindwa kutimiza majukumu yao“serikali inatekeleza miradi mikubwa maendeleo ikiwamo maji same mwanga korogwe siku kuja kuwaeleza wananchi hujawahi kufanya unasubiri tuje sisi ndio tuzungumzie maendeleo jimbo lako” “hapa natoa maelekezo wabunge wanaotokana ccm wale waliokabidhiwa dhamana kupitia chama chetu wakizembea hatuwezi tukakubali” alisemaalisema umefika chama hicho kutowavumilia viongozi mizigo kuwataka wanaoona wanaweza kuongoza kujipanga kuhakikisha wana sifa stahili kabla kuomba ridhaa kuwania kugombea uongozi kupitia chama hichoalisema ccm haiwezi kupima maendeleo wananchi kuwapelekea maji vituo afya lami peke hawasikilizwi kero zao malalamiko yanapuuzwa “tumeshakubaliana kamati kuu halmashauri kuu viongozi kuchaguliwa wenye tiketi ccm lazima wafanye mikutano ziara majimbo kutatua kero wananchi hili jambo lazima sio hiari tutawafuatilia tutawakagua” alisisitiza dk bashiru,289
kampuni simu mkononi airtel imeingia ushirikiano kampuni samsung mobile kampuni usambazaji yellow box kuzindua ingizo jipya simu kisasa aina samsung a seriesairtel samsung imeingia ubia ikizindua ofa maalumu kupitia samsung a a core inayolenga kuwafaidisha wateja msimu maonesho kimataifa biashara sabasaba yanayoendelea jijini dar es salaam akizungumza uzinduzi jana meneja uhusiano airtel jackson mmbando niaba mkurugenzi mkuu airtel airtel imeingia ushirikiano mpya samsung mobile yellow box kuzindua simu kisasa lengo kuongeza watumiaji huduma intaneti kutokana uhitaji wateja wetu”“kwenye ulimwengu kidijiti jinsi ambavyo teknolojia inakua airtel tunaona vyema wateja wetu ambao muhimu ukuaji biashara zetu kuendana ukuaji msimu saba saba tunawaletea smartphone mpya kabisa samsung a series zenye ofa kabambe kupitia a a core” mmbandommbando fursa kipekee wateja airtel kujipatia simu mpya aina samsung a series ikiwemo a a core kujipatia ofa bando gb miezi bure simu samsung a series a a core zitapatikana maduka yote airtel money branch maduka airtel nchi nzima maonesho sabasabanaye meneja biashara samsung mobile suleiman mohammed ushirikiano baina samsung airtel muhimu kwani utakuza watumiaji simu kisasa nchini,171
wanafunzi shule msingi sekondari mkoani kilimanjaro wamekatishwa masomo kupewa ujauzito kipindi januari septemba mwaka huumkuu mkoa anna mghwira ameyasema hayo akizungumzia tatizo mimba shuleni mkoa hatua zinazochukuliwa kudhibiti hali hiyo“mathalani mwezi septemba mwaka watoto wapatao shule sekondari kutwa hai walibainika kujihusisha masuala ngono jambo ambalo kichocheo kikubwa kuwapo mimba mashuleni” amesemaamesema kutokana hali bodi shule hai ilifanya maamuzi ikiwemo kuwasimamisha masomo baadhi wanafunzi wakaidi wakihamishiwa shule nyinginemghwira amesema mujibu uchunguzi wataalamu mkoa sababu mimba mashuleni kukithiri mmomonyoko maadili jamii“tatizo mimba mashuleni linachangiwa kuporomoka maadili baadhi wazaziwalezi kutotimiza wajibu ama majukumu malezi watoto kiume wakike” amesemamkuu mkoa amesema miongoni mwa jitihada zilizofanyika kukabiliana vitendo ushirikishwaji wadau elimu kupanga mikakati kudhibiti matukio mimba mashulenibaadhi wakazi manispaa moshi maulid meshak mwanaima msangi walisema mimba mashuleni zinaweza kupungua iwapo wananchi watajenga mabweni shule ambazo wanafunzi hutembea umbali mrefu shule“uhamasishaji ufanyike yajengwe mabweni kutosha wanafunzi wanaoishi mbali zilipo shule kinyume mimba zitaendelea kuwepo” amesema msangiwananchi hao walitaka kuwapo taarifa kuhusu hatua zinazochukuliwa wanaopatikana hatia kuwapa wanafunzi mimba iwe fundisho,164
rais zamani misri mohammed morsi amezikwa jana asubuhi jiji cairo maziko yaliyohudhuriwa familia ndugu pekeekifo morsi kimetokana ugonjwa kiharusi ambapo alizidiwa akiwa mahakamani kabla kukimbizwa hospitalini ambapo aliaga dunia juzi morsi amekuwa kizuizini tangu alipopinduliwa madarakani mwaka ambapo kifo chake kimezua mjadala makundi wanaharakati haki binadamu ambayo tangu awali yalipinga namna morsi alivyokuwa akishikiliwa gerezani makundi hayo yamejitokeza hadharani kutaka kufanyika uchunguzi kubainisha sababu hasa kifo morsifamilia morsi ikishirikiana wanaharakati hao tangu enzi uhai morsi walijitokeza hadharani kulaani namna ambavyo serikali nchi imekuwa ikimdhibiti rais huyo zamani ambapo ndugu wanasheria wakizuiwa kumuona gerezani mtoto morsi abdullah serikali nchi imekataa morsi kufanyiwa maziko wengi kijiji alichotokeawachambuzi masuala siasa wamesema kuzuiliwa kufanyika maziko wengi kuepusha wafuasi kundi lake muslim brotherhood kukusanyika ambapo wangeweza kuanzisha tafranimorsi rais kwanza kuchaguliwa kidemokrasia kuiongoza nchi ambapo aliingia madarakani mwaka kupitia chama chake muslim brotherhood chenye msimamo mkali kabla hakijafutwa mwaka baadaye alikamatwa kufungwa kutokana mapinduzi kijeshi yaliyosukumwa maandamano idadi wananchi kumpinga morsinchi tangu mwaka ipo aliyekuwa jenerali jeshi abdul fattah alsisi tangu kuingia madarakani al sisi alianzisha mkakati kuwakamata kuwaweka kizuizini washirika morsi waliojitokeza hadharani kuilalamikia serikali misri kifo morsi kundi hilo muslim brotherhood rais uturuki recep tayyip erdoganmorsi alifikishwa mahakamani juzi jijini cairo akishtakiwa kosa ujasusi akihusishwa mawasiliano kundi waislamu wenye msimamo mkali palestina hamas akiwa mahakamani aliomba mahakama kuzungumza dakika chache ambapo alitumia takribani dakika tano akiwa ulinzi mkali dakika chache baadaye alizimia alikimbizwa hospitalini baadaye taarifa kifo chake zilitangazwa,236
agizo serikali kukifufua kiwanda chai mponde kilichopo jimbo bumbuli wilayani lushoto mkoa tanga limeanza kutekelezwa mafundi kuanza kufanya ukarabati kiwanda hichomwandishi gazeti hili alitembelea kiwandani kukuta mafundi wakiendelea kazi ukarabati miundombinu kiwanda vifaa mkuu wilaya lushoto january lugangika ameliambia gazeti hili mafundi wanaofanya kazi mamlaka chai tta“kama ulivyoona mafundi wanaendelea ukarabati kuziba paa kiwanda lililokuwa linavuja kichemshio maji boiler ukarabati nyumba watumishi magari ambayo yalikuwa yameharibika ambayo malori matrekta” lugangikaaliongeza “tunatarajia ifikapo mwishoni mwa mwezi januari tunatarajia kiwanda kuanza uzalishaji” kuhusu wakulima chai wametolewa ushirika wakulima chai usambarautega kutokana ushirika kesi badala wamejiunga vyama msingi wakulima amcos vilivyo chama kikuu ushirika usambara waziri mkuu kassim majaliwa akiwa ziarani mkoani tanga mwezi uliopita alitembelea kiwanda hicho kuamuru kifunguliwe kufungwa takribani miaka mitano kutokana mgogoro mwekezaji wakulima chai mkulima chai kijiji mponde juma shemkande kufunguliwa kiwanda hicho kutaamsha matumaini wakulima kutokana kukaa mrefu chai ikiharibika shambani“kwa kweli tunaishukuru serikali kufungua kiwanda hili tumaini jipya wakulima mrefu chai inaharibika shamba”,157
waziri afya maendeleo jamii jinsia wazee watoto ummy mwalimu amewataka wazazi walinde usalama watoto dhidi vitendo ubakaji ulawiti kutoruhusu ndugu jamaa kulala chumba kimoja watoto wanapoenda kuwatembeleaameziagiza halmashauri zote zianzishe mabaraza watoto kuwapa fursa kujadiliana masuala yanayowahusu kuwasaidia kuwajengea uwezo kujieleza kujiamini mbele jamii inayowazungukawaziri mwalimu ameyasema hayo jijini dar es salaam maadhimisho siku kimataifa haki watotomaadhimisho hayo yamehudhuriwa viongozi kitaifa kimataifa akiwemo mratibu mkazi mashirika umoja mataifa mwakilishi shirika maendeleo undp nchini alvaro rodriguezwaziri mwalimu amesema mapambano dhidi matukio ukatili kijinsia yanayoendelea nchini bado baadhi wamekuwa wakifanya vitendo dhidi watoto mengi matukio hayo yakihusisha ndugu familia hizo haja jamii ibadili fikra“ni vyema tukageukia wetu imefika mahali ndugu yako akija nyumbani usikubali kumruhusu alale chumba kimoja mtoto wako bora ukalala mwenyewe lengo kulinda usalama kwani matukio mengi ulawiti ubakaji siku hizi yanayonyesha ndugu ndiyo wahusika ”amesema mwalimukatika maadhimisho hayo yaliyohudhuriwa wanafunzi shule msingi sekondari vyuo waziri mwalimu aliwataka wazazi kuacha kuwakaripia watoto wanapokosea badala washirikiane nao mambo yanayowahusu kuwasaidia kutumiza ndoto zaomwakilishi shirika umoja mataifa kuhudumia watoto unicef maniza zaman amesema kuadhimisha siku watoto duniani jamii zinapaswa watoto ziache vitendo ukatili dhidi lengo kulinda kizazi kijachoamesema kuhakikisha haki mtoto zinalindwa unicef imekuwa ikitoa elimu lengo kuondoa fikra hasi kujenga fikra chanya jamii lengo kulinda ustawi watoto duniani kote,208
mkutano wadau maji kutathmini changamoto kukauka kuchafuliwa vyanzo maji nchini unatarajia kuanza mjini kigoma leokatika mkutano waziri maji profesa makame mbarawa pichani anatarajiwa kuongoza viongozi wizara wataalamu bodi mabonde tisa maji nchini mkutano siku mbili utakaofanyika mkoani kigoma ukihusisha wadau wakiwamo wadau maendeleo wanaochangia kufadhili miradi maji nchini utajikita kupitia taarifa hali rasilimali maji nchini maazimio kifanyike kunusuru hali hiyoofisa bodi maji bonde ziwa tanganyika chobariko rubwabwa akizungumza waandishi habari mjini kigoma kumekuwa changamoto matumizi rasilimali maji ambazo haziendani utunzaji uhifadhi vyanzo alieleza kutokana changamoto hizo hali inaweza mbaya siku zijazo kuathiri upatikanaji maji safi salama ajili matumizi binadamu“mkutano utapokea kujadili taarifa bodi mabonde maji nchini utafanya mapitio tathmini sera sheria kuona namna ambavyo wataweka mkakati kuzitumia kulinda vyanzo maji matumizi endelevu rasilimali maji nchini” rubwabwa rubwabwa changamoto uchafu vyanzo maji mito maziwa hasa maeneo yenye viwanda kutokana kemikali kuingizwa vyanzo hali inayochangia uchafuzi vyanzo maji nchiniakieleza kuhusu athari uchafuzi bonde ziwa tanganyika rubwabwa uchafuzi siyo mikoa mingine alikiri athari tabia nchi kutokana shughuli kibinadamu zimekuwa athari bonde hilo alifafanua tafiti zinaonesha kukauka ziwa sagala nyamagoma hatua dharula hazitachukuliwa“wataalamu wizara watakuwa wakiongozwa waziri maji viongozi wataalamu bodi mabonde tisa maji nchini tumeyaalika mashirika kimataifa wadau maendeleo ambao wanaochangia kufadhili miradi maji nchini” rubwabwaofisa huyo bodi maji bonde ziwa tanganyika mkutano utafanya tathmini utendaji bodi mabonde hayo kufanya tathmini tafiti zinazofanywa matumizi maeneo mabonde utoaji vibali matumizi maji uundwaji bodi watumiaji maji miradi mbalimbali maji iliyoanzishwa nchiniakizungumzia athari mabadiliko tabia nchi mkoa kigoma kutokana uharibifu mazingira ofisa kilimo sekretarieti mkoa kigoma joseph rubuye hali imechangia uvamizi vyanzo maji kusababisha wakulima kukimbilia kulima mabonde hayo mito maziwa,265
naibu waziri madini doto biteko amewataka wachimbaji wadogo madini wazalendo waaminifu nchi kulipa kodi stahiki zinazotokana biashara madini wanayoifanyabiteko hayo juzi mjini akifungua mafunzo wachimbaji wadogo eneo katente anashangazwa kuona mchango wachimbaji wadogo pato taifa hali asilimia shughuli uchimbaji zinafanywa wachimbaji wadogo asilimia nne zimeshikwa wachimbaji wakubwa ndio wanachangia ukuaji pato taifa biteko alibainisha hayo matokeo ukwepaji baadhi wachimbaji wadogo kulipa kodi stahiki zitokanazo uchimbaji madiniakifungua mafunzo hayo biteko serikali ilitenga dola marekani milioni ajili utafiti kina jiosayansi mradi usimamizi endelevu rasilimali madini smmrp mradi umelenga kuboresha maisha wachimbaji wadogo kutatua changamoto zinazowakabili ikiwa uzalishaji uchimbaji usiozingatia usalama afya mchimbajibiteko alibainisha kazi utafiti mji katente umekamilika inavyoshuhudiwa kupitia mafunzo yanayotolewa wachimbaji wadogo eneo hilo yatakayosaidia kupunguza upotevu uharibifu mazingira upotevu mitaji upotevu madini dhahabu yanayotokana uelewa namna kufanya kazi hiyoalisema matokeo utafiti uliofanywa ushirika baina taasisi jiolojia utafiti madini gst shirika madini taifa stamicowalibaini changamoto zinazowakabili wachimbaji wadogo kukua kiuchumi kutokana changamoto zilizobainishwa utafiti serikali kupitia wizara madini imeanza kujenga madarasa kufunga mitambo ajili mafunzo kubainisha eneo katente maeneo ambayo mafunzo hayo yatatolewa,173
chama akiba mikopo walimu wilaya moshi vijijini mrt saccos kimeingiwa hofu kupata hasara sh milioni inayochangiwa deni sugu walimu walioondolewa kazini kukutwa vyeti feki wale wasio vyeti kidato nneawali mikopo sugu thamani sh milioni mwaka kiasi sh milioni kimerejeshwa kufikia septemba mwaka ikiwa sawa asilimia mikopo hiyomwenyekiti saccos christina lyamuya aliyasema hayo mkutano mkuu chama hicho uliofanyika uwanja chuo kikuu ushirika moshi mocu kilichopo mjini moshi“kati deni sugu sh milioni kiasi sh milioni kimetokana walimu waliondolewa kazini kukutwa vyeti feki wale wasio vyeti kidato nnebado chama kinafanya jitihada kuwatafuta walimu husika kulipa fedha hizo” alisemaalisema changamoto chama hicho kipindi miaka kuanzishwa kwake tayari kimefanikiwa kutoa mikopo sh bilioni wanachama baadhi mikopo ikihusisha elimu biashara dharura nyinginezoalisema deni hilo sugu limesababishwa baadhi wanachama kustaafu hiari wakiwa miaka kutoa taarifa chama wakifahamu bado hawajalipa madeni yaoalitaja baadhi mafanikio kukua mtaji wanachama kukopeshana kufikia sh bilioni chama kikijitegemea asilimia mtaji kutokuwa migogoro ununuzi kiwanja mtaa majengo manispaa moshiakifungua mkutano mkuu mkoa kilimanjaro anna mghwira alitaka wanachama waadilifu kuhakikisha wanarejesha mikopo fedha hizo zisaidie wanachama wenye uhitajikatika hotuba iliyosomwa niaba katibu tawala msaidizi eneo utawala rasilimali ofisi mkuu mkoa bwai biseko mghwira wanachama kukopa kutorejesha dhamira wizi haikubaliki“kitendo mwanachama kupewa fedha kutozirejesha ama kuhama kituo kazi kustaafu kimya kimya kuwaeleza viongozi wako dhamira wizi kimsingi utovu nidhamu watumizi tuikemee tabia hiyo”alisema,217
bunge limehitimisha rasmi mjadala mrefu kuhusu madai matumizi mabaya serikalini sh trilioni kuweka wazi hakuna wizi aina yoyote fedha hizo kupoteahayo yalibainishwa mwenyekiti kamati kudumu bunge hesabu serikali pac naghenjwa kaboyoka alipotoa taarifa shughuli kamati mwaka bungeni jijini jana kaboyoka matokeo uchambuzi taarifa mkaguzi mdhibiti hesabu serikali cag kuhusu uhakiki mfumo mkuu serikali kusisitiza uhakiki umethibitisha kutokuwepo taarifa tofauti sh trilioni makusanyo mapato serikali mfuko mkuu mwaka fedha “kwa cag amekamilisha uhakiki mfuko mkuu serikali mwaka fedha unaoishia juni kutoa taarifa bunge aidha uhakiki umebainisha changamoto kadhaa mfumo usimamizi udhibiti mfuko mkuu zinazotakiwa kufanyiwa kazi kuimarisha uendeshaji mfuko huo” alisemakwa siku karibuni kulitokea mjadala upotevu sh trilioni ulioibuliwa mbunge kigoma mjini kabwe zitto actwazalendo ambaye alidai ripoti cag haijaona fedha hizo akifafanua kuhusu uchambuzi taarifa cag kuhusu mfuko kaboyoka kamati ilifanya uchambuzi matokeo uhakiki tofauti sh trilioni mapato yaliyokusanywa serikali sh trilioni fedha zilizotolewa hazina sh trilioni ilivyoripotiwa juni taarifa cag“uhakiki ulipitia upya fedha zilizoidhinishwa kutolewa mfuko mkuu mwaka fedha aidha uhakiki ulifanyika kuthibitisha endapo fedha zilizotolewa mfuko mkuu zilitoka kuzingatia katiba sheria fedha mwaka ” alieleza mbunge huyo same mashariki kutekeleza jukumu uchambuzi taarifa ufanisi januari mwaka kamati ilifanya mahojiano kina cag kupata ufafanuzi kina taarifa uhakiki“aidha januari kamati ilifanya mahojiano katibu mkuu wizara fedha mipango maofisa wizara mamlaka mapato tra benki kuu bot kupata ufafanuzi maelezo ziada hoja zilizokuwa zimejitokeza taarifa uhakiki” alifafanuasababu tofauti sh trilioni kaboyoka uchunguzi sababu tofauti sh trilioni inaoyotokana kusanyo sh trilioni fedha zilizotolewa hazina kiasi sh trilioni ilivyoripotiwa cag ripoti hesabu serikali kuu iliyoishia juni cag alifanya uwianisho kamili tofauti takwimu hizo mbili“uongozi hazina uliwasilisha cag marekebisho takwimu hesabu ambazo ukokotozi usuluhishi taarifa hesabu mapato matumizi serikali suala tofauti sh trilioni makusanyo matumizi serikali halikuwepo mfuko mkuu hazina serikali” aliongeza suala fedha ziada zilizotolewa makusanyo kaboyoka jumla sh bilioni maelezo hazina yalitofautiana fedha hizo ziada zilikuwa fedha zilizotumwa miradiaidha hazina walifafanua utolewaji fedha mapato mujibu kifungu sheria bot mwaka kinachoruhusu benki kupitia serikali wigo kutumia fedha mapato yaliyopatikana mwaka wigo ulikuwa umetolewa benki kuu ulikuwa sh bilioni utolewaji fedha ziada ulikuwa wigo kisheria uchambuzi kamati umebaini mkanganyiko awali ulikuwa uliojitokeza ulitokana kutofanyika marekebisho taarifa zinazohusu mfuko mkuu ambazo muhimu kusuluhisha hesabu,358
kazi kutandaza mabomba gesi ajili matumizi nyumbani mkoa lindi inatarajia kuanza mwisho mwezi huuhayo yamebainishwa bungeni waziri nishati dk medard kalemani akijibu swali nyongeza mbunge kuteuliwa salma kikwete ccm aliyetaka kujua lini wananchi lindi watafikishiwa huduma gesi nyumbani“katika swali msingi inaonesha utekelezaji mradi usambazaji gesi nyumbani mikoa dar es salaam mtwara sijasikia kuhusu mkoa lindi lini wananchi lindi watafikiwa huduma hiyo” amehoji salmaamesema upande mkoa lindi kazi kutandaza mabomba kusambaza gesi nyumbani itaanza mwisho meihivi karibuni dk kalemani ameagiza shirika maendeleo petroli tpdc kuhakikisha inaongeza kasi kusambaza gesi kupikia angalau robo nyumba jiji dar es salaam ziwe zimefikiwa huduma miaka mitatu ijayoawali naibu waziri nishati subira mgalu amesema tpdc inaendelea utekelezaji mradi kuagiza kujenga miundombinu usambazaji gesi asilia majumbani viwandani taasisi mbalimbali mikoa mtwara pwani dar es salaam mgalu akijibu swali msingi mbunge newala vijijini rashidi akbar ccm aliyeuliza“takwimu zilizopo zinaonesha gesi mtwara songosongo inatumika asilimia sita kwanini kiwanda saruji dangote mtwara cement mkoani mtwara havijapatiwa umeme gesi asilia leopia aliuliza wananchi mtwara wasiunganishiwe gesi asilia nyumba zaoakijibu maswali hayo mgalu awamu kwanza utekelezaji mradi kusambaza gesi asilia mkoani mtwara imeshaanza ambapo kazi ununuzi mambomba mita kupima gesi vifaa kupunguza mgandamizo gesi inaendelea“inategemea kata awali zitaunganishiwa mabomba gesi mkoani mtwara matumizi nyumbani ifikapo juni mwaka ” mgalukuhusu viwanda dangote kiwanda saruji mtwara kuunganishiwa umeme mgalu kiwanda saruji dangote kimeunganishiwa miundombinu gesi asilia ambapo awamu kwanza utekelezaji mradi kuwezesha matumizi gesi asilia kuzalisha umeme ajili kiwanda dangote ilikamilika kuanza kufanya kazi agosti “hadi kufika aprili mwaka kiwanda dangote kiemanza kutumia wastani futi ujazo milioni siku kuzalisha umeme” amesemaamesema awamu pili mradi ilikamilika desemba kiwanda dangote kinatumia gesi wastani futi ujazo milioni siku ajili uzalishaji saruji “jumla gharama mradi shilingi bilioni ” amesema mgalu,282
kampuni star media imetoa tuzo zawadi waandishi habari kuripoti habari mbalimbali jamiimwandishi mtangazaji daily news digital janeth mesomapya miongoni mwa wanahabari waliopewa tuzodaily news digital chaneli youtube inayomilikiwa kampuni magazeti serikali tsntuzo hizo zimetolewa ofisi kampuni jijini dar es salaam zikiwa lengo kutambua mchango kuripoti habari burudani michezo teknolojiakatika tukio hilo meneja mahusiano kampuni tang jing yu ameeleza zawadi hizo motisha wanahabari hao kuendelea kuripoti weledi“mchango wanahabari jamii kutambua mchango muhimu maendeleo sekta habari jamii ujumla” alisemakwa upande afisa mahusiano samwel gisayi “ lengo kuu kutoa zawadi kuwapongeza bali kuwapa moyo kuendelea kuitumikia jamii watanzania”,95
